lon,lat,Y,lambda_est,sigma_ou_sq_est,sigma_i_sq
-27.5000000000,30.1000003815,0.0000001429,0.4020020659,0.0298935622,0.0372808564
-27.5000000000,30.2000007629,-0.0000009787,0.4002857478,0.0297561958,0.0372686926
-27.5000000000,30.2999992371,0.0000007429,0.3986031249,0.0296638645,0.0373097742
-27.5000000000,30.3999996185,-0.0000008144,0.3969603181,0.0296164770,0.0374040775
-27.5000000000,30.5000000000,-0.0000002750,0.3952077321,0.0295360629,0.0374677695
-27.5000000000,30.6000003815,0.0000009430,0.3933221888,0.0294083580,0.0374845652
-27.5000000000,30.7000007629,-0.0000002036,0.3915070673,0.0293318816,0.0375602198
-27.5000000000,30.7999992371,-0.0000006965,0.3897691385,0.0293065459,0.0376947490
-27.5000000000,30.8999996185,-0.0000000250,0.3877407074,0.0292955469,0.0378772392
-27.5000000000,31.0000000000,-0.0000004072,0.3836425152,0.0291188806,0.0380505392
-27.5000000000,31.1000003815,-0.0000001214,0.3796990668,0.0289906263,0.0382757935
-27.5000000000,31.2000007629,0.0000004250,0.3759186738,0.0289104693,0.0385530901
-27.5000000000,31.2999992371,-0.0000011287,0.3723076653,0.0288780499,0.0388825079
-27.5000000000,31.3999996185,-0.0000005465,0.3689467122,0.0287924837,0.0391198405
-27.5000000000,31.5000000000,0.0000000857,0.3658130204,0.0287485253,0.0393940159
-27.5000000000,31.6000003815,0.0000008001,0.3629000297,0.0287622977,0.0397284036
-27.5000000000,31.7000007629,-0.0000010430,0.3602081907,0.0288333111,0.0401231197
-27.5000000000,31.7999992371,0.0000005786,0.3586820782,0.0288603418,0.0403310898
-27.5000000000,31.8999996185,0.0000005072,0.3580362202,0.0288961492,0.0404536676
-27.5000000000,32.0000000000,-0.0000003858,0.3576536387,0.0290118959,0.0406586477
-27.5000000000,32.0999984741,-0.0000005108,0.3575312408,0.0292074941,0.0409460727
-27.5000000000,32.2000007629,0.0000010358,0.3578297472,0.0294315126,0.0412250222
-27.5000000000,32.2999992371,-0.0000013287,0.3586790670,0.0296465773,0.0414274429
-27.5000000000,32.4000015259,-0.0000014573,0.3597815748,0.0299458262,0.0417166756
-27.5000000000,32.5000000000,0.0000013466,0.3611290589,0.0303295013,0.0420926069
-27.5000000000,32.5999984741,0.0000009358,0.3628536800,0.0307645798,0.0424925421
-27.5000000000,32.7000007629,0.0000003072,0.3657636668,0.0310831461,0.0425907515
-27.5000000000,32.7999992371,0.0000001679,0.3690009403,0.0315032676,0.0427872457
-27.5000000000,32.9000015259,-0.0000000500,0.3725533132,0.0320260674,0.0430818582
-27.5000000000,33.0000000000,-0.0000001679,0.3764039252,0.0326524340,0.0434741943
-27.5000000000,33.0999984741,-0.0000001607,0.3802041475,0.0330715887,0.0435918832
-27.5000000000,33.2000007629,-0.0000002000,0.3843291193,0.0335906595,0.0438003831
-27.5000000000,33.2999992371,0.0000007822,0.3887845670,0.0342335738,0.0441264053
-27.5000000000,33.4000015259,-0.0000008215,0.3935452140,0.0350015685,0.0445695644
-27.5000000000,33.5000000000,-0.0000002822,0.3959747877,0.0353485085,0.0447347970
-27.5000000000,33.5999984741,-0.0000000143,0.3977830441,0.0356437303,0.0449029785
-27.5000000000,33.7000007629,-0.0000005072,0.3998203684,0.0360698290,0.0452075431
-27.5000000000,33.7999992371,0.0000004715,0.4020698039,0.0366272815,0.0456484111
-27.5000000000,33.9000015259,-0.0000002143,0.4011628157,0.0367682688,0.0459271148
-27.5000000000,34.0000000000,-0.0000001822,0.3981782530,0.0366738625,0.0461520661
-27.5000000000,34.0999984741,0.0000001607,0.3955020275,0.0367324017,0.0465376908
-27.5000000000,34.2000007629,0.0000000429,0.3931448662,0.0369432159,0.0470842278
-27.5000000000,34.2999992371,0.0000002036,0.3901355878,0.0370288454,0.0475563800
-27.5000000000,34.4000015259,-0.0000012680,0.3862787328,0.0369241461,0.0478946920
-27.5000000000,34.5000000000,-0.0000004108,0.3828182587,0.0369746275,0.0483926646
-27.5000000000,34.5999984741,-0.0000003000,0.3797610174,0.0371790305,0.0490505620
-27.5000000000,34.7000007629,-0.0000004108,0.3772581298,0.0374173969,0.0496912400
-27.5000000000,34.7999992371,-0.0000012751,0.3754379424,0.0375467651,0.0501039565
-27.5000000000,34.9000015259,0.0000011608,0.3739651584,0.0378108881,0.0506540253
-27.5000000000,35.0000000000,0.0000013430,0.3728340570,0.0382091813,0.0513415384
-27.5000000000,35.0999984741,-0.0000003179,0.3722967974,0.0386702344,0.0520346858
-27.5000000000,35.2000007629,-0.0000000679,0.3730339092,0.0390170962,0.0523969832
-27.5000000000,35.2999992371,0.0000003679,0.3741310912,0.0395042002,0.0528945968
-27.5000000000,35.4000015259,0.0000003143,0.3755754192,0.0401320271,0.0535273878
-27.5000000000,35.5000000000,-0.0000002857,0.3774736136,0.0408335477,0.0541879498
-27.5000000000,35.5999984741,0.0000014752,0.3804563013,0.0412562490,0.0543194318
-27.5000000000,35.7000007629,-0.0000000321,0.3837521756,0.0418198444,0.0545880877
-27.5000000000,35.7999992371,0.0000003786,0.3873444918,0.0425255001,0.0549936424
-27.5000000000,35.9000015259,0.0000001857,0.3911665083,0.0433392264,0.0554974145
-27.5000000000,36.0000000000,0.0000011001,0.3946451238,0.0438686647,0.0556798894
-27.5000000000,36.0999984741,-0.0000001857,0.3982771601,0.0445209853,0.0559919639
-27.5000000000,36.2000007629,0.0000005393,0.4020415360,0.0452968553,0.0564335516
-27.5000000000,36.2999992371,-0.0000004286,0.4058345186,0.0461670235,0.0569791236
-27.5000000000,36.4000015259,-0.0000002429,0.4077308644,0.0464054793,0.0570069984
-27.5000000000,36.5000000000,-0.0000009787,0.4098294147,0.0467740707,0.0571652923
-27.5000000000,36.5999984741,-0.0000004608,0.4121190992,0.0472732596,0.0574538811
-27.5000000000,36.7000007629,0.0000014859,0.4145422905,0.0478788950,0.0578491079
-27.5000000000,36.7999992371,-0.0000003608,0.4149309362,0.0473326854,0.0571368239
-27.5000000000,36.9000015259,-0.0000004036,0.4158275434,0.0469953790,0.0566082566
-27.5000000000,37.0000000000,0.0000005001,0.4172422644,0.0468672886,0.0562631606
-27.5000000000,37.0999984741,-0.0000001964,0.4191186017,0.0469320863,0.0560890281
-27.5000000000,37.2000007629,0.0000010215,0.4184998796,0.0463576950,0.0554855536
-27.5000000000,37.2999992371,0.0000005143,0.4183400840,0.0459796488,0.0550548688
-27.5000000000,37.4000015259,0.0000000000,0.4186498296,0.0457978062,0.0547970320
-27.5000000000,37.5000000000,0.0000004143,0.4194082859,0.0457753055,0.0546712937
-27.5000000000,37.5999984741,-0.0000001107,0.4200768154,0.0451241620,0.0538094173
-27.5000000000,37.7000007629,-0.0000006751,0.4212574889,0.0446890108,0.0531423933
-27.5000000000,37.7999992371,-0.0000006394,0.4229634072,0.0444703661,0.0526699923
-27.5000000000,37.9000015259,0.0000003679,0.4254034772,0.0444339551,0.0523256604
-27.5000000000,38.0000000000,-0.0000009162,0.4304770856,0.0442245752,0.0514669329
-27.5000000000,38.0999984741,0.0000003286,0.4359306644,0.0442017876,0.0507981857
-27.5000000000,38.2000007629,0.0000003786,0.4417326467,0.0443667918,0.0503190546
-27.5000000000,38.2999992371,0.0000002286,0.4483635999,0.0446770675,0.0499223624
-27.5000000000,38.4000015259,0.0000001679,0.4581017189,0.0449193344,0.0491276859
-27.5000000000,38.5000000000,0.0000008072,0.4677925810,0.0453313664,0.0485524212
-27.5000000000,38.5999984741,-0.0000002875,0.4772578698,0.0459100865,0.0481977784
-27.5000000000,38.7000007629,-0.0000003125,0.4850565041,0.0464099795,0.0479397662
-27.5000000000,38.7999992371,-0.0000001982,0.4881456438,0.0462864898,0.0475105325
-27.5000000000,38.9000015259,-0.0000000518,0.4904135060,0.0463167690,0.0473221589
-27.5000000000,39.0000000000,0.0000005768,0.4917978453,0.0464996956,0.0473752128
-27.5000000000,39.0999984741,-0.0000001947,0.4921905445,0.0466114208,0.0474509917
-27.5000000000,39.2000007629,-0.0000003625,0.4920845861,0.0464492664,0.0472964248
-27.5000000000,39.2999992371,0.0000001161,0.4919067002,0.0464394987,0.0473035638
-27.5000000000,39.4000015259,0.0000006501,0.4916588153,0.0465820916,0.0474723751
-27.5000000000,39.5000000000,-0.0000000750,0.4919216505,0.0466376282,0.0475035125
-27.5000000000,39.5999984741,-0.0000008697,0.4928520494,0.0465664081,0.0473417718
-27.5000000000,39.7000007629,0.0000001447,0.4938304697,0.0466321558,0.0473147413
-27.5000000000,39.7999992371,-0.0000001964,0.4948487738,0.0468348600,0.0474223967
-27.5000000000,39.9000015259,-0.0000000929,0.4953651361,0.0468084849,0.0473464466
-27.5000000000,40.0000000000,-0.0000000089,0.4953522375,0.0466754623,0.0472134061
-27.5000000000,40.0999984741,-0.0000005876,0.4950775303,0.0466530286,0.0472168915
-27.5000000000,40.2000007629,-0.0000005251,0.4945449507,0.0467413515,0.0473569292
-27.5000000000,40.2999992371,-0.0000011233,0.4925523266,0.0465339608,0.0473375810
-27.5000000000,40.4000015259,0.0000005251,0.4900852848,0.0463225469,0.0473596794
-27.5000000000,40.5000000000,-0.0000005733,0.4874887199,0.0462119691,0.0474979881
-27.5000000000,40.5999984741,-0.0000006483,0.4847860247,0.0462024622,0.0477524279
-27.5000000000,40.7000007629,-0.0000002250,0.4827330885,0.0458618142,0.0476022484
-27.5000000000,40.7999992371,0.0000005840,0.4808110445,0.0456142128,0.0475346557
-27.5000000000,40.9000015259,0.0000002447,0.4790201626,0.0454653837,0.0475566492
-27.5000000000,41.0000000000,-0.0000009037,0.4773691803,0.0453103967,0.0475584437
-27.5000000000,41.0999984741,0.0000004358,0.4758290495,0.0448367335,0.0472143298
-27.5000000000,41.2000007629,-0.0000001875,0.4743767604,0.0444601700,0.0469616653
-27.5000000000,41.2999992371,0.0000000339,0.4730211554,0.0441806316,0.0468004817
-27.5000000000,41.4000015259,-0.0000007554,0.4709284017,0.0436881781,0.0464851595
-27.5000000000,41.5000000000,0.0000004358,0.4677818064,0.0429123230,0.0459678837
-27.5000000000,41.5999984741,-0.0000008501,0.4646539369,0.0422592908,0.0455739403
-27.5000000000,41.7000007629,-0.0000012483,0.4615691312,0.0417289138,0.0453033195
-27.5000000000,41.7999992371,0.0000005411,0.4568667595,0.0409471579,0.0449130194
-27.5000000000,41.9000015259,0.0000003161,0.4513207317,0.0401119180,0.0445383730
-27.5000000000,42.0000000000,0.0000003322,0.4456836283,0.0393857211,0.0442857392
-27.5000000000,42.0999984741,0.0000005661,0.4400056451,0.0387687981,0.0441548872
-27.5000000000,42.2000007629,-0.0000002215,0.4328366537,0.0378426872,0.0438147442
-27.5000000000,42.2999992371,-0.0000000750,0.4254442046,0.0370025486,0.0435869581
-27.5000000000,42.4000015259,-0.0000004072,0.4179416800,0.0362603702,0.0434797009
-27.5000000000,42.5000000000,-0.0000006179,0.4109657844,0.0355935656,0.0434047797
-27.5000000000,42.5999984741,0.0000006894,0.4055104149,0.0349695794,0.0432179794
-27.5000000000,42.7000007629,-0.0000004840,0.4001579336,0.0344535969,0.0431499985
-27.5000000000,42.7999992371,0.0000000839,0.3949487517,0.0340452790,0.0432008819
-27.5000000000,42.9000015259,0.0000002143,0.3916484660,0.0337323993,0.0431646387
-27.5000000000,43.0000000000,-0.0000004947,0.3897429117,0.0335099250,0.0430897812
-27.5000000000,43.0999984741,-0.0000005376,0.3880880132,0.0333833210,0.0431099873
-27.5000000000,43.2000007629,-0.0000009930,0.3866886630,0.0333521739,0.0432253578
-27.5000000000,43.2999992371,-0.0000001536,0.3856864601,0.0331462547,0.0430704671
-27.5000000000,43.4000015259,0.0000007751,0.3848679939,0.0329970978,0.0429680721
-27.5000000000,43.5000000000,0.0000004965,0.3842256994,0.0329202600,0.0429397424
-27.5000000000,43.5999984741,0.0000008805,0.3829664497,0.0327932499,0.0429147818
-27.5000000000,43.7000007629,0.0000002518,0.3800453966,0.0324609727,0.0428067042
-27.5000000000,43.7999992371,0.0000000161,0.3772155342,0.0321945846,0.0427739910
-27.5000000000,43.9000015259,-0.0000006108,0.3744887709,0.0319938138,0.0428166531
-27.5000000000,44.0000000000,0.0000000393,0.3701318235,0.0315865315,0.0427692999
-27.5000000000,44.0999984741,-0.0000002536,0.3652248273,0.0311634690,0.0427634043
-27.5000000000,44.2000007629,-0.0000001589,0.3605664248,0.0308483504,0.0428776247
-27.5000000000,44.2999992371,-0.0000005858,0.3558621038,0.0306059085,0.0431024835
-27.5000000000,44.4000015259,-0.0000001089,0.3489065703,0.0302050691,0.0433853258
-27.5000000000,44.5000000000,0.0000003983,0.3424650431,0.0299467780,0.0438223865
-27.5000000000,44.5999984741,0.0000002054,0.3365577343,0.0298286583,0.0444143260
-27.5000000000,44.7000007629,0.0000000786,0.3309572201,0.0296952836,0.0449627221
-27.5000000000,44.7999992371,-0.0000000304,0.3257117177,0.0295638070,0.0454833948
-27.5000000000,44.9000015259,0.0000010233,0.3210227119,0.0295617878,0.0461431408
-27.5000000000,45.0000000000,-0.0000004197,0.3168791109,0.0296869837,0.0469427590
-27.5000000000,45.0999984741,0.0000008251,0.3151165665,0.0296523869,0.0471498699
-27.5000000000,45.2000007629,-0.0000004250,0.3137220817,0.0297152549,0.0474592020
-27.5000000000,45.2999992371,0.0000002607,0.3126768382,0.0298769847,0.0478761398
-27.5000000000,45.4000015259,-0.0000002232,0.3117002299,0.0297927242,0.0478906676
-27.5000000000,45.5000000000,0.0000003536,0.3107238766,0.0294163190,0.0474351442
-27.5000000000,45.5999984741,0.0000003911,0.3100566029,0.0291389078,0.0470896585
-27.5000000000,45.7000007629,-0.0000003304,0.3097069191,0.0289602857,0.0468543408
-27.5000000000,45.7999992371,0.0000001804,0.3098171569,0.0285760742,0.0462176431
-27.5000000000,45.9000015259,0.0000001107,0.3103004636,0.0283025187,0.0457050215
-27.5000000000,46.0000000000,0.0000002304,0.3111638582,0.0281511750,0.0453352905
-27.5000000000,46.0999984741,-0.0000001518,0.3129238449,0.0281006657,0.0450001668
-27.5000000000,46.2000007629,-0.0000004518,0.3155352122,0.0281389114,0.0446891778
-27.5000000000,46.2999992371,0.0000007715,0.3184204981,0.0282859169,0.0445159799
-27.5000000000,46.4000015259,0.0000004715,0.3215518007,0.0285388492,0.0444767523
-27.5000000000,46.5000000000,-0.0000007715,0.3243138194,0.0287562329,0.0444339618
-27.5000000000,46.5999984741,0.0000004518,0.3272774219,0.0290788934,0.0445254498
-27.5000000000,46.7000007629,-0.0000005340,0.3304226372,0.0295074545,0.0447510789
-27.5000000000,46.7999992371,0.0000006269,0.3324444100,0.0298699569,0.0450247393
-27.5000000000,46.9000015259,0.0000004751,0.3337351562,0.0302156061,0.0453688390
-27.5000000000,47.0000000000,-0.0000001500,0.3351883324,0.0306648687,0.0458427447
-27.5000000000,47.0999984741,0.0000005483,0.3363592225,0.0311504975,0.0464054012
-27.5000000000,47.2000007629,0.0000000750,0.3356479234,0.0314139426,0.0468959734
-27.5000000000,47.2999992371,-0.0000004358,0.3351583328,0.0317784064,0.0475080505
-27.5000000000,47.4000015259,-0.0000003036,0.3348839213,0.0322437473,0.0482416772
-27.5000000000,47.5000000000,-0.0000005161,0.3331312443,0.0323951170,0.0487221535
-27.5000000000,47.5999984741,0.0000004572,0.3311971280,0.0325372480,0.0492206675
-27.5000000000,47.7000007629,0.0000005179,0.3295695778,0.0327884518,0.0498443544
-27.5000000000,47.7999992371,0.0000001929,0.3276576716,0.0329208635,0.0503366743
-27.5000000000,47.9000015259,-0.0000004768,0.3252021983,0.0328314751,0.0505785566
-27.5000000000,48.0000000000,-0.0000008519,0.3230644492,0.0328520797,0.0509444674
-27.5000000000,48.0999984741,-0.0000006697,0.3211821822,0.0329436250,0.0513849511
-27.5000000000,48.2000007629,-0.0000003822,0.3185698342,0.0325061306,0.0511188460
-27.5000000000,48.2999992371,-0.0000001464,0.3162546788,0.0321852379,0.0509849987
-27.5000000000,48.4000015259,0.0000000536,0.3142465619,0.0319800749,0.0509837308
-27.5000000000,48.5000000000,0.0000005804,0.3123624168,0.0316312686,0.0507323214
-27.5000000000,48.5999984741,0.0000001232,0.3106735262,0.0313061699,0.0504843541
-27.5000000000,48.7000007629,0.0000000500,0.3092529126,0.0311019979,0.0503856993
-27.5000000000,48.7999992371,0.0000000000,0.3080423261,0.0308847856,0.0502307498
-27.5000000000,48.9000015259,0.0000000446,0.3070013567,0.0306088738,0.0499513657
-27.5000000000,49.0000000000,-0.0000002429,0.3062207858,0.0304599367,0.0498352533
-27.5000000000,49.0999984741,0.0000001768,0.3056570476,0.0303926840,0.0498169692
-27.5000000000,49.2000007629,-0.0000005786,0.3050463953,0.0301677156,0.0495477497
-27.5000000000,49.2999992371,-0.0000002500,0.3047152379,0.0300766155,0.0494520044
-27.5000000000,49.4000015259,0.0000001161,0.3046670246,0.0301192366,0.0495297612
-27.5000000000,49.5000000000,-0.0000007036,0.3038440498,0.0299459826,0.0493785405
-27.5000000000,49.5999984741,0.0000004679,0.3031452195,0.0298490860,0.0493323217
-27.5000000000,49.7000007629,0.0000006126,0.3027308088,0.0298795570,0.0494500432
-27.5000000000,49.7999992371,-0.0000000571,0.3016141470,0.0297229048,0.0493730614
-27.5000000000,49.9000015259,0.0000000464,0.3001792406,0.0294986069,0.0492349882
-27.5000000000,50.0000000000,0.0000003375,0.2990108510,0.0293895043,0.0492445448
-27.5000000000,50.0999984741,-0.0000003161,0.2973259129,0.0291436613,0.0491096221
-27.5000000000,50.2000007629,-0.0000003750,0.2947776871,0.0286529772,0.0487009940
-27.5000000000,50.2999992371,-0.0000009180,0.2925252871,0.0282832999,0.0484433418
-27.5000000000,50.4000015259,0.0000000661,0.2902443034,0.0279093571,0.0481790782
-27.5000000000,50.5000000000,-0.0000001339,0.2870360504,0.0272056516,0.0474906528
-27.5000000000,50.5999984741,-0.0000002929,0.2842283982,0.0266551636,0.0469903948
-27.5000000000,50.7000007629,-0.0000003733,0.2817827272,0.0262413509,0.0466630935
-27.5000000000,50.7999992371,-0.0000000339,0.2777613072,0.0255132541,0.0460265806
-27.5000000000,50.9000015259,-0.0000000554,0.2741589504,0.0249275733,0.0455618995
-27.5000000000,51.0000000000,0.0000001214,0.2710010721,0.0244821254,0.0452697944
-27.5000000000,51.0999984741,0.0000009358,0.2672957817,0.0238558277,0.0447244000
-27.5000000000,51.2000007629,0.0000001964,0.2639275919,0.0233448911,0.0443259390
-27.5000000000,51.2999992371,-0.0000004554,0.2610701497,0.0229943469,0.0441386366
-27.5000000000,51.4000015259,0.0000000446,0.2585217782,0.0226392969,0.0438860537
-27.5000000000,51.5000000000,-0.0000009412,0.2564100596,0.0223900620,0.0437606544
-27.5000000000,51.5999984741,0.0000001768,0.2548229970,0.0223032627,0.0438622644
-27.5000000000,51.7000007629,-0.0000001714,0.2538494909,0.0222420357,0.0439094944
-27.5000000000,51.7999992371,0.0000002768,0.2534230192,0.0222488809,0.0439967246
-27.5000000000,51.9000015259,-0.0000004304,0.2534836694,0.0224019159,0.0442880850
-27.5000000000,52.0000000000,-0.0000002179,0.2542589744,0.0226484928,0.0446382368
-27.5000000000,52.0999984741,0.0000001107,0.2558097246,0.0230071079,0.0450691816
-27.5000000000,52.2000007629,-0.0000004018,0.2579398376,0.0235286802,0.0457088529
-27.5000000000,52.2999992371,0.0000002518,0.2608755600,0.0240622945,0.0462183380
-27.5000000000,52.4000015259,0.0000000393,0.2647627209,0.0246184543,0.0465915419
-27.5000000000,52.5000000000,0.0000002393,0.2693189528,0.0253912956,0.0472398230
-27.5000000000,52.5999984741,-0.0000002054,0.2723500948,0.0259318892,0.0477076375
-27.5000000000,52.7000007629,-0.0000000089,0.2728402239,0.0260170195,0.0477781230
-27.5000000000,52.7999992371,-0.0000001000,0.2738212027,0.0262822378,0.0480916047
-27.5000000000,52.9000015259,-0.0000006697,0.2744880601,0.0264063068,0.0482010117
-27.5000000000,53.0000000000,-0.0000001268,0.2743036248,0.0261797197,0.0478203313
-27.5000000000,53.0999984741,-0.0000000357,0.2745329178,0.0261170100,0.0476662632
-27.5000000000,53.2000007629,0.0000003590,0.2749077506,0.0260254145,0.0474348140
